,Beginning Cash,Assets Liabilities Change (Total),Other investing activities,Dividends Paid (Common),Accounts Payable Change,Non Cash Items (Other),Change in payables and accrued liability,Operating Cash Flow,Investments Change (Net),Capital Stock Change,Net Cash/Marketcap,Investing cash flow,Other financial activities,Dividends Paid (Total),Issuance/Purchase of Shares,Depreciation & Amortization,Financing cash flow,Long-Term Investments Change (Net),Capital expenditures,Change in Cash,Change in other assets and liabilities,Stock Based Compensation,Ending Cash,Accounts Receivable Change,Repayment/Issuance of Debt (Net),"Equity Repurchase (Common, Net)",Exchange Rate Adjustment,Net Income,Net Aquisitions,Short Term Investments Change (Net),year,ticker,Change in inventories,"Equity Repurchase (Preffered, Net)",Other operating activities,Income tax paid,Change in intangibles (net),Dividends Paid (Preffered),Discontinued Operations and Adjustments
8,19919000000.0,-10042000000.0,-43197000000.0,-6908000000.0,0.0,1448000000.0,6778000000.0,17529000000.0,-85009000000.0,-4799000000.0,-0.6002,-128380000000.0,89085000000.0,-8143000000.0,-4799000000.0,2515000000.0,110503000000.0,-43231000000.0,,-348000000.0,-3400000000.0,1912000000.0,19571000000.0,-27662000000.0,34360000000.0,-7574000000.0,,23608000000.0,-174000000.0,-41778000000.0,2014,WFC,14242000000.0,2775000000.0,,,0.0,-1235000000.0,
9,21860000000.0,32573000000.0,-33367000000.0,-5953000000.0,-32000000.0,-449000000.0,-7145000000.0,57641000000.0,-120532000000.0,13000000.0,-0.5979,-153492000000.0,76453000000.0,-6970000000.0,13000000.0,3293000000.0,93910000000.0,-42348000000.0,,-1941000000.0,1464000000.0,1920000000.0,19919000000.0,-5352000000.0,24414000000.0,-3132000000.0,,22224000000.0,0.0,-78184000000.0,2013,WFC,43638000000.0,3145000000.0,,,407000000.0,-1017000000.0,
0,13651700000.0,-1903700000.0,-39998400000.0,-1051200000.0,363700000.0,1224500000.0,,5806000000.0,-12922800000.0,415600000.0,0.0134,-53446700000.0,39245600000.0,-1051200000.0,415600000.0,447400000.0,50783700000.0,-6872101000.0,-525500000.0,3228600000.0,-1642100000.0,170500000.0,16880300000.0,-625300000.0,12173700000.0,415600000.0,85600000.0,6037800000.0,0.0,-6050700000.0,2023,HDB,,,-2045936000.0,,,,
1,12267000000.0,776300000.0,-36404500000.0,0.0,58200000.0,1420600000.0,,7657800000.0,-6776501000.0,344000000.0,0.0072,-43525400000.0,29019300000.0,-473993930.5977,344000000.0,365500000.0,38383000000.0,-2139701000.0,-344400000.0,2521900000.0,924300000.0,182900000.0,14788900000.0,-206200000.0,9019699000.0,344000000.0,6500000.0,5095400000.0,0.0,-4636800000.0,2022,HDB,,,-1988313000.0,,,,
2,8367000000.0,6458000000.0,-23022400000.0,-2300000.0,-28400000.0,1389700000.0,,12603000000.0,-11206500000.0,240600000.0,-0.3087,-34470300000.0,25748600000.0,-2300000.0,240600000.0,297900000.0,26228700000.0,-11261600000.0,-241400000.0,4357800000.0,6702500000.0,145000000.0,12724800000.0,-216100000.0,241799900.0,240600000.0,-3600000.0,4457400000.0,0.0,55100000.0,2021,HDB,,,-1696804000.0,,,,
3,9747600000.0,-3059600000.0,-18539900000.0,-881400000.0,7500000.0,1552000000.0,,2270700000.0,-9744700000.0,245200000.0,0.221,-28524900000.0,29373100000.0,-881400000.0,245200000.0,324600000.0,24483100000.0,-9822900000.0,-240300000.0,-1630300000.0,-2937700000.0,99200000.0,8117300000.0,-129400000.0,-4253800000.0,245200000.0,140800000.0,3453700000.0,0.0,78200000.0,2020,HDB,,,-1480221000.0,,,,
4,8301800000.0,-1825700000.0,-16650700000.0,-593000000.0,199200000.0,958700000.0,,2650000000.0,-5339501000.0,3729100000.0,0.0349,-22223600000.0,19264100000.0,-593000000.0,3729100000.0,327800000.0,21941900000.0,-5652201000.0,-233400000.0,2323900000.0,-1807100000.0,77300000.0,10625700000.0,-217800000.0,-458300300.0,3729100000.0,-44400000.0,3189200000.0,0.0,312700000.0,2019,HDB,,,0.0,,,,
5,6615100000.0,-2359500000.0,-28887200000.0,0.0,322500000.0,770100000.0,,1447900000.0,-2432800000.0,418700000.0,-0.0184,-31459500000.0,21699100000.0,-528049716.1271,418700000.0,290700000.0,32207300000.0,-2297500000.0,-139500000.0,2203100000.0,-2520300000.0,101300000.0,8818200000.0,-161700000.0,10089500000.0,418700000.0,7400000.0,2746600000.0,-2194261.1631,-135300000.0,2018,HDB,,,0.0,,,,
6,5823800000.0,2886500000.0,-21289600000.0,-451500000.0,50700000.0,532600000.0,,5848300000.0,-2853401000.0,348700000.0,-0.0242,-24336200000.0,15111400000.0,-451500000.0,348700000.0,258900000.0,19336700000.0,-3128301000.0,-193200000.0,817800000.0,2975900000.0,126500000.0,6641600000.0,-140100000.0,4328100000.0,348700000.0,-31000000.0,2170300000.0,0.0,274900000.0,2017,HDB,,,0.0,,,,
7,5149000000.0,134800000.0,-11897500000.0,-367800000.0,122600000.0,431600000.0,,2567100000.0,-5234001000.0,185100000.0,-0.0295,-17280500000.0,14051900000.0,-367800000.0,185100000.0,218800000.0,15214100000.0,-5552301000.0,-149000000.0,551700000.0,199500000.0,190100000.0,5700700000.0,-187300000.0,1344900000.0,185100000.0,51000000.0,1781900000.0,0.0,318300000.0,2016,HDB,,,0.0,,,,
8,5951500000.0,-308600000.0,-9844601000.0,-309700000.0,76400000.0,268400000.0,,1755000000.0,-8821000000.0,1720200000.0,-0.0309,-18803400000.0,13233000000.0,-309700000.0,1720200000.0,198300000.0,16513300000.0,-8925200000.0,-137800000.0,-476900000.0,-301400000.0,146700000.0,5474600000.0,-83600000.0,1869800000.0,1720200000.0,58200000.0,1596900000.0,0.0,104200000.0,2015,HDB,,,0.0,,,,
9,3645700000.0,406900000.0,-14727500000.0,0.0,-507700000.0,186900000.0,,2119300000.0,1939600000.0,120500000.0,-0.1394,-12947900000.0,11524100000.0,0.0,120500000.0,201400000.0,13240500000.0,1559900000.0,-160000000.0,2534900000.0,1014400000.0,91600000.0,6180600000.0,-99800000.0,1595900000.0,120500000.0,123000000.0,1324100000.0,0.0,379700000.0,2014,HDB,,,0.0,,,,
0,574032000000.0001,-45853000000.0,-3530000000.0,-6970000000.0,,50886000000.0,,26434000000.0,-25551000000.0,-4642000000.0,-4.4873,-34480000000.0,-197000000.0,-6970000000.0,-4642000000.0,3873000000.0,-6286000000.0,-25551000000.0,-1285000000.0,-52361000000.0,-97833000000.0,400000000.0,521671000000.0001,31799000000.0,5523000000.0,-2376000000.0,-38029000000.0,17528000000.0,-989000000.0,,2022,HSBC,20181000000.0,-2266000000.0,,,-3125000000.0,,
1,468323000000.0001,67133000000.0,3059000000.0,-6383000000.0,,13987000000.0,,104312000000.0,28148000000.0,-3547000000.0,-4.4817,27536000000.0,0.0,-6383000000.0,-3547000000.0,4286000000.0,-10794000000.0,28148000000.0,-1086000000.0,105709000000.0,87373000000.0,467000000.0,574032000000.0001,-11014000000.0,-864000000.0,-97000000.0,-15345000000.0,18906000000.0,-106000000.0,,2021,HSBC,-9226000000.0,-3450000000.0,,,-2479000000.0,,
2,293742000000.0,190295000000.0,1362000000.0,-2023000000.0,,-22093000000.0,,182220000000.0,-19679000000.0,918000000.0,-4.1545,-22430000000.0,0.0,-2023000000.0,918000000.0,5241000000.0,-4643000000.0,-19679000000.0,-1446000000.0,174581000000.0,191276000000.0,433000000.0,468323000000.0001,-14131000000.0,-3538000000.0,1316000000.0,19434000000.0,8777000000.0,-603000000.0,,2020,HSBC,13150000000.0,-398000000.0,,,-2064000000.0,,
3,312911000000.0,11852000000.0,1118000000.0,-9773000000.0,,-5975000000.0,,29743000000.0,-32721000000.0,-859000000.0,-1.9487,-35318000000.0,-9773000000.0,-9773000000.0,-859000000.0,10519000000.0,-14842000000.0,-32721000000.0,-1343000000.0,-19169000000.0,84522000000.0,478000000.0,293742000000.0,-53760000000.0,-4210000000.0,-859000000.0,1248000000.0,13347000000.0,-83000000.0,,2019,HSBC,-18910000000.0,0.0,,,-2289000000.0,,
4,323718000000.0,7892000000.0,-204000000.0,-10762000000.0,,2800000000.0,,32515000000.0,-13402000000.0,-1942000000.0,-3.5534,-16646000000.0,-10762000000.0,-10762000000.0,-1942000000.0,1933000000.0,-16781000000.0,-13402000000.0,-1196000000.0,-10807000000.0,31108000000.0,450000000.0,312911000000.0,-44071000000.0,-4077000000.0,4136000000.0,-9895000000.0,19890000000.0,4000000.0,,2018,HSBC,20855000000.0,-6078000000.0,,,-1848000000.0,,
5,274550000000.0,-5131000000.0,6756000000.0,-9005000000.0,,-24376000000.0,,-10478000000.0,61088000000.0,2129000000.0,-3.1493,65557000000.0,0.0,-9005000000.0,2129000000.0,1862000000.0,-10450000000.0,61088000000.0,-1167000000.0,62862000000.0,114754000000.0,500000000.0,337412000000.0,-108984000000.0,-3574000000.0,2129000000.0,18233000000.0,17167000000.0,165000000.0,,2017,HSBC,-10901000000.0,0.0,,,-1285000000.0,,
6,243863000000.0,39499000000.0,8412345679.0123,-9157000000.0,,17136000000.0,,68959000000.0,-26999000000.0,-1788000000.0,-2.8907,-15060000000.0,0.0,-9157000000.0,-1788000000.0,5212000000.0,-8918000000.0,-26999000000.0,-1151000000.0,30687000000.0,-17764000000.0,534000000.0,274550000000.0,52868000000.0,2027000000.0,37000000.0,-14294000000.0,7112000000.0,13996000000.0,,2016,HSBC,4395000000.0,-1825000000.0,,,-906000000.0,,
7,301301000000.0,-40934000000.0,0.0,-8195000000.0,,18764000000.0,,-1122000000.0,-38740000000.0,3595000000.0,-2.5966,-38912000000.0,0.0,-8195000000.0,3595000000.0,2181000000.0,-3577000000.0,-38740000000.0,-1249000000.0,-57438000000.0,-98289000000.0,757000000.0,243863000000.0,32971000000.0,1023000000.0,4058000000.0,-13827000000.0,18867000000.0,2031000000.0,,2015,HSBC,24384000000.0,-463000000.0,,,-954000000.0,,
8,346281000000.0,-67937000000.0,-1035000000.0,-7823000000.0,,25634000000.0,,-21372000000.0,-1362000000.0,5618000000.0,-2.8321,-4961000000.0,0.0,-7823000000.0,5618000000.0,2251000000.0,-1868000000.0,-1362000000.0,-1389000000.0,-44980000000.0,-67252000000.0,732000000.0,301301000000.0,17813000000.0,337000000.0,5852000000.0,-16779000000.0,18680000000.0,-272000000.0,,2014,HSBC,-18498000000.0,-234000000.0,,,-903000000.0,,
9,315308000000.0,15858000000.0,6518000000.0,-7573000000.0,,6554000000.0,,44977000000.0,-21440000000.0,265000000.0,-2.6182,-6585000000.0,-586000000.0,-7573000000.0,265000000.0,0.0,-6981000000.0,-21440000000.0,-1511000000.0,30973000000.0,15858000000.0,0.0,346281000000.0,0.0,327000000.0,265000000.0,-438000000.0,22565000000.0,10682000000.0,,2013,HSBC,0.0,0.0,,,-834000000.0,,
0,127725000000.0,-23498000000.0,-23999000000.0,-5401000000.0,-4897000000.0,1924000000.0,,-6397000000.0,15445000000.0,-9877000000.0,-0.2361,-11632000000.0,430000000.0,-5401000000.0,-9877000000.0,3998000000.0,22714000000.0,15445000000.0,-3078000000.0,402000000.0,-39422000000.0,1875000000.0,128127000000.0,14664000000.0,37562000000.0,-10871000000.0,-4283000000.0,11179000000.0,0.0,,2022,MS,6157000000.0,994000000.0,,,,,
1,105654000000.0,12689000000.0,-36938000000.0,-4171000000.0,7758000000.0,1946000000.0,,33971000000.0,-8003000000.0,-10800000000.0,-0.3344,-49897000000.0,36369000000.0,-4171000000.0,-10800000000.0,4216000000.0,41547000000.0,-8003000000.0,-2308000000.0,22071000000.0,9075000000.0,2085000000.0,127725000000.0,774000000.0,20149000000.0,-12075000000.0,-3550000000.0,15120000000.0,-2648000000.0,,2021,MS,-4918000000.0,1275000000.0,,,,,
2,82171000000.0,-42276000000.0,-18751000000.0,-2739000000.0,10187000000.0,2097000000.0,,-25231000000.0,-21510000000.0,-1890000000.0,-0.1611,-37898000000.0,78171000000.0,-2739000000.0,-1890000000.0,3769000000.0,83784000000.0,-21510000000.0,-1444000000.0,23483000000.0,15551000000.0,1312000000.0,105654000000.0,-29774000000.0,10242000000.0,-1890000000.0,2828000000.0,11179000000.0,3807000000.0,,2020,MS,-38240000000.0,0.0,,,,,
3,87196000000.0,27609000000.0,-18312000000.0,-2627000000.0,19942000000.0,1284000000.0,,40773000000.0,-13423000000.0,-5457000000.0,-1.02,-33561000000.0,6061000000.0,-2627000000.0,-5457000000.0,2643000000.0,-11966000000.0,-13423000000.0,-1826000000.0,-5025000000.0,0.0,1153000000.0,82171000000.0,233000000.0,-9943000000.0,-5954000000.0,-271000000.0,9237000000.0,0.0,,2019,MS,7434000000.0,497000000.0,,,,,
4,80395000000.0,-4975000000.0,-9092000000.0,-2375000000.0,-13063000000.0,1553000000.0,,7305000000.0,-11924000000.0,-5566000000.0,-1.6593,-22881000000.0,26868000000.0,-2375000000.0,-5566000000.0,1844000000.0,24205000000.0,-11924000000.0,-1865000000.0,6801000000.0,0.0,920000000.0,87196000000.0,-728000000.0,5278000000.0,-5566000000.0,-1828000000.0,8883000000.0,-130000000.0,,2018,MS,8816000000.0,0.0,,,,,
5,77360000000.0,-16429000000.0,-12376000000.0,-2085000000.0,2007000000.0,3955000000.0,,-4505000000.0,1614000000.0,-3298000000.0,-1.0343,-12391000000.0,2053000000.0,-2085000000.0,-3298000000.0,1753000000.0,16261000000.0,1614000000.0,-1629000000.0,3035000000.0,0.0,1026000000.0,80395000000.0,-9315000000.0,19591000000.0,-4292000000.0,3670000000.0,6216000000.0,-83000000.0,,2017,MS,-9121000000.0,994000000.0,,,,,
6,85552000000.0,-5233000000.0,-9404000000.0,-1842000000.0,1913000000.0,2757000000.0,,5383000000.0,-8828000000.0,-3933000000.0,-1.7442,-19508000000.0,1108000000.0,-1842000000.0,-3933000000.0,1736000000.0,7363000000.0,-8828000000.0,-1276000000.0,-8192000000.0,0.0,1136000000.0,77360000000.0,-371000000.0,12030000000.0,-3933000000.0,-1430000000.0,6123000000.0,-96000000.0,,2016,MS,-6775000000.0,0.0,,,,,
7,87591000000.0,-14784000000.0,-15918000000.0,-1551000000.0,4633000000.0,2609000000.0,,-4463000000.0,-3702000000.0,-1280000000.0,-2.1472,-19995000000.0,20180000000.0,-1551000000.0,-1280000000.0,1433000000.0,24154000000.0,-3702000000.0,-1373000000.0,-2039000000.0,0.0,1104000000.0,85552000000.0,-434000000.0,6805000000.0,-2773000000.0,-1735000000.0,6279000000.0,998000000.0,,2015,MS,-18983000000.0,1493000000.0,,,,,
8,59883000000.0,-4637000000.0,-20329000000.0,-1093000000.0,27971000000.0,895000000.0,,1086000000.0,-14992000000.0,1324000000.0,-2.3594,-35324000000.0,19156000000.0,-1093000000.0,1324000000.0,1161000000.0,23143000000.0,-14992000000.0,-992000000.0,-12899000000.0,0.0,1260000000.0,46984000000.0,2204000000.0,3756000000.0,-1458000000.0,-1804000000.0,3667000000.0,989000000.0,,2014,MS,-34812000000.0,2782000000.0,,,,,
9,46904000000.0,28868000000.0,-9917000000.0,-1032000000.0,26697000000.0,1017000000.0,,35009000000.0,-14375000000.0,1005000000.0,-3.5782,-24461000000.0,13459000000.0,-1032000000.0,1005000000.0,1511000000.0,2633000000.0,-14375000000.0,-1316000000.0,12979000000.0,0.0,1180000000.0,59883000000.0,6774000000.0,-10799000000.0,-691000000.0,-202000000.0,3613000000.0,1147000000.0,,2013,MS,-4603000000.0,1696000000.0,,,,,
0,2199732000.0,4054301000.0,0.0,-7790692000.0,266238000.0,-774053700.0,,6336253000.0,,-465956000.0,0.1409,-235497000.0,1221417000.0,-7790692000.0,-465956000.0,67097000.0,-3794455000.0,,-235497000.0,2293983000.0,2946941000.0,846349000.0,4493715000.0,832122000.0,3240776000.0,-465956000.0,-12318000.0,2988909000.0,0.0,,2022,BX,9000000.0,,,,,,
1,2064456000.0,2190615000.0,0.0,-5950205000.0,234131000.0,-10654490000.0,,3985988000.0,,-1272774000.0,0.0602,-64316000.0,1223845000.0,-5950205000.0,-1272774000.0,74871000.0,-3776590000.0,,-64316000.0,135276000.0,2834091000.0,637441000.0,2199732000.0,-836361000.0,2222544000.0,-1272774000.0,-9806000.0,12375000000.0,0.0,,2021,BX,-41246000.0,,,,,,
2,2523651000.0,420768500.0,0.0,-3133067000.0,152321000.0,-817382100.0,,1935945000.0,,-504912000.0,0.081,-166820000.0,507196000.0,-3133067000.0,-504912000.0,71053000.0,-2244036000.0,,-111650000.0,-459195000.0,705032500.0,438341000.0,2064456000.0,-332435000.0,886747000.0,-504912000.0,15716000.0,2261506000.0,-55170000.0,,2020,BX,-104150000.0,,,,,,
3,2545161000.0,515842300.0,0.0,-3162593000.0,-329608000.0,-2489701000.0,,1963107000.0,,-585340000.0,0.2304,-60280000.0,680223000.0,-3162593000.0,-585340000.0,70999000.0,-1921379000.0,,-60280000.0,-21510000.0,1675232000.0,417092000.0,2523651000.0,-689053000.0,1146331000.0,-585340000.0,-2958000.0,3865967000.0,0.0,,2019,BX,-140729000.0,,,,,,
4,3936489000.0,-1804462000.0,0.0,-3808992000.0,-283474000.0,-1472368000.0,,45742000.0,,-567161000.0,0.471,-116596000.0,836922000.0,-3808992000.0,-567161000.0,59021000.0,-1330186000.0,,-18377000.0,-1391328000.0,-1376588000.0,366928000.0,2545161000.0,-237637000.0,2209045000.0,-567161000.0,9712000.0,3263551000.0,-98219000.0,,2018,BX,93237000.0,,,,,,
5,2860955000.0,-2712094000.0,0.0,-3656569000.0,-764884000.0,-2336018000.0,,-1626395000.0,,-30192000.0,0.501,-193260000.0,624076000.0,-3656569000.0,-30192000.0,46776000.0,2771339000.0,,-24347000.0,1075534000.0,-2030016000.0,338687000.0,3936489000.0,-16475000.0,5834024000.0,-30192000.0,123850000.0,3374942000.0,-168913000.0,,2017,BX,99281000.0,,,,,,
6,2435261000.0,-1059547000.0,0.0,-2552594000.0,-175688000.0,-1361230000.0,,-88591000.0,,-27623000.0,0.3275,-21826000.0,250020000.0,-2552594000.0,-27623000.0,82943000.0,570170000.0,,-21826000.0,425694000.0,-1076470000.0,323651000.0,2860955000.0,29167000.0,2900367000.0,-27623000.0,-34059000.0,2249242000.0,0.0,,2016,BX,163445000.0,,,,,,
7,1412472000.0,1409708000.0,5843000.0,-4174456000.0,-577499000.0,-738451800.0,,2397043000.0,,-61031000.0,0.1902,-53404000.0,410100000.0,-4174456000.0,-61031000.0,101437000.0,-1919402000.0,,-59247000.0,424852000.0,2395501000.0,629642000.0,1837324000.0,-311193000.0,1905985000.0,-61031000.0,615000.0,1624350000.0,0.0,,2015,BX,-97101000.0,,,,,,
8,831998000.0,750063100.0,5846000.0,-3331001000.0,-270474000.0,-2892542000.0,,1654989000.0,,-36252000.0,0.2784,-24425000.0,1499090000.0,-3331001000.0,-36252000.0,101915000.0,-1049907000.0,,-30271000.0,580474000.0,881967100.0,734733000.0,1412472000.0,459168000.0,818256000.0,-36252000.0,-183000.0,3695553000.0,0.0,,2014,BX,-320598000.0,,,,,,
9,709502000.0,2602434000.0,5850000.0,-2313490000.0,-532753000.0,-2043083000.0,,3547941000.0,,-24140000.0,0.4735,-165904000.0,1120183000.0,-2313490000.0,-24140000.0,95671000.0,-3259614000.0,,-25637000.0,122496000.0,2813887000.0,855087000.0,831998000.0,190589000.0,-2042167000.0,-24140000.0,73000.0,2892919000.0,-146117000.0,,2013,BX,130711000.0,,,,,,
0,6505000000.0,-74000000.0,3509000000.0,-1294000000.0,,-1858000000.0,43000000.0,2603000000.0,-2000000.0,-11997000000.0,0.091,3628000000.0,300000000.0,-1294000000.0,-11997000000.0,1013000000.0,-11326000000.0,,-89000000.0,-5218000000.0,-153000000.0,214000000.0,1287000000.0,36000000.0,1665000000.0,-11997000000.0,-123000000.0,3522000000.0,210000000.0,-2000000.0,2022,SPGI,,,,,,,0.0
1,4122000000.0,-70000000.0,16000000.0,-970000000.0,,227000000.0,38000000.0,3598000000.0,-2000000.0,13000000.0,-0.0203,-120000000.0,-56000000.0,-970000000.0,13000000.0,178000000.0,-1013000000.0,,-35000000.0,2383000000.0,36000000.0,122000000.0,6505000000.0,-144000000.0,0.0,13000000.0,-82000000.0,3263000000.0,-99000000.0,-2000000.0,2021,SPGI,,,,,,,0.0
2,2886000000.0,247000000.0,18000000.0,-839000000.0,,580000000.0,132000000.0,3567000000.0,19000000.0,-1148000000.0,0.001,-240000000.0,-61000000.0,-839000000.0,-1148000000.0,206000000.0,-2166000000.0,,-76000000.0,1236000000.0,97000000.0,90000000.0,4122000000.0,18000000.0,-118000000.0,-1148000000.0,75000000.0,2534000000.0,-201000000.0,19000000.0,2020,SPGI,,,,,,,0.0
3,1958000000.0,-2000000.0,85000000.0,-703000000.0,,271000000.0,73000000.0,2776000000.0,-10000000.0,-1200000000.0,0.0171,-131000000.0,-66000000.0,-703000000.0,-1200000000.0,204000000.0,-1751000000.0,,-115000000.0,928000000.0,60000000.0,78000000.0,2886000000.0,-135000000.0,218000000.0,-1200000000.0,34000000.0,2303000000.0,-91000000.0,-10000000.0,2019,SPGI,,,,,,,0.0
4,2779000000.0,-512000000.0,6000000.0,-657000000.0,,249000000.0,-214000000.0,2064000000.0,-5000000.0,-1651000000.0,0.0489,-513000000.0,-66000000.0,-657000000.0,-1651000000.0,206000000.0,-2288000000.0,,-113000000.0,-821000000.0,-134000000.0,94000000.0,1958000000.0,-164000000.0,86000000.0,-1651000000.0,-84000000.0,2121000000.0,-401000000.0,-5000000.0,2018,SPGI,,,,,,,0.0
5,2392000000.0,-68000000.0,2000000.0,-532000000.0,,266000000.0,71000000.0,2016000000.0,-5000000.0,-926000000.0,0.0181,-209000000.0,-49000000.0,-532000000.0,-926000000.0,180000000.0,-1507000000.0,,-123000000.0,387000000.0,57000000.0,99000000.0,2779000000.0,-196000000.0,0.0,-926000000.0,87000000.0,1638000000.0,-83000000.0,-5000000.0,2017,SPGI,,,,,,,0.0
6,1481000000.0,4000000.0,1498000000.0,-496000000.0,,-853000000.0,-131000000.0,1560000000.0,-1000000.0,-1035000000.0,0.0549,1171000000.0,-60000000.0,-496000000.0,-1035000000.0,181000000.0,-1662000000.0,,-115000000.0,911000000.0,312000000.0,76000000.0,2392000000.0,-177000000.0,-71000000.0,-1035000000.0,-158000000.0,2228000000.0,-211000000.0,-1000000.0,2016,SPGI,,,,,,,0.0
7,2497000000.0,-1600000000.0,14000000.0,-467000000.0,,531000000.0,-1633000000.0,356000000.0,-4000000.0,-904000000.0,0.0793,-2525000000.0,-97000000.0,-467000000.0,-904000000.0,157000000.0,1349000000.0,,-139000000.0,-1016000000.0,151000000.0,78000000.0,1481000000.0,-118000000.0,2817000000.0,-904000000.0,-67000000.0,1268000000.0,-2396000000.0,-4000000.0,2015,SPGI,,,,,,,-129000000.0
8,1542000000.0,-267000000.0,83000000.0,-410000000.0,,1355000000.0,-165000000.0,1209000000.0,15000000.0,-169000000.0,-0.0517,-65000000.0,117000000.0,-410000000.0,-169000000.0,134000000.0,-462000000.0,,-92000000.0,955000000.0,-93000000.0,100000000.0,2497000000.0,-9000000.0,0.0,-169000000.0,-65000000.0,-13000000.0,-71000000.0,15000000.0,2014,SPGI,,,,,,,338000000.0
9,760000000.0,-486000000.0,51000000.0,-383000000.0,,-335000000.0,-94000000.0,782000000.0,-17000000.0,-934000000.0,-0.0142,-130000000.0,31000000.0,-383000000.0,-934000000.0,137000000.0,-1743000000.0,,-117000000.0,782000000.0,-357000000.0,96000000.0,1542000000.0,-35000000.0,-457000000.0,-934000000.0,-1000000.0,1466000000.0,-47000000.0,-17000000.0,2013,SPGI,,,,,,,1874000000.0
0,22028000000.0,10206000000.0,-29562000000.0,-1565000000.0,8815000000.0,1733000000.0,8815000000.0,21079000000.0,-2257000000.0,-3446000000.0,0.1676,-33689000000.0,25902000000.0,-1565000000.0,-3446000000.0,1626000000.0,24509000000.0,-2257000000.0,-1855000000.0,11886000000.0,1391000000.0,375000000.0,33914000000.0,0.0,3618000000.0,-3446000000.0,-13000000.0,7514000000.0,-15000000.0,,2022,AXP,,0.0,,,,,
1,32965000000.0,6457000000.0,-27557000000.0,-1448000000.0,5389000000.0,-1567000000.0,5389000000.0,14645000000.0,18577000000.0,-7604000000.0,0.2562,-10529000000.0,-2468000000.0,-1448000000.0,-7604000000.0,1695000000.0,-14933000000.0,18577000000.0,-1550000000.0,-10937000000.0,1068000000.0,330000000.0,22028000000.0,0.0,-3413000000.0,-7588000000.0,-120000000.0,8060000000.0,1000000.0,,2021,AXP,,-16000000.0,,,,,
2,24446000000.0,-3810000000.0,27041000000.0,-1474000000.0,-2025000000.0,4723000000.0,-2025000000.0,5591000000.0,-13334000000.0,-985000000.0,0.2434,11632000000.0,13542000000.0,-1474000000.0,-985000000.0,1543000000.0,-9068000000.0,-13334000000.0,-1478000000.0,8519000000.0,-1785000000.0,249000000.0,32965000000.0,0.0,-20151000000.0,-985000000.0,364000000.0,3135000000.0,-597000000.0,,2020,AXP,,0.0,,,,,
3,27808000000.0,1403000000.0,-10895000000.0,-1422000000.0,1771000000.0,4282000000.0,1771000000.0,13632000000.0,-3815000000.0,-4599000000.0,0.5379,-16707000000.0,3330000000.0,-1422000000.0,-4599000000.0,1188000000.0,-519000000.0,-3815000000.0,-1645000000.0,-3362000000.0,-368000000.0,283000000.0,24446000000.0,0.0,2172000000.0,-4599000000.0,232000000.0,6759000000.0,-352000000.0,,2019,AXP,,0.0,,,,,
4,33263000000.0,-3374000000.0,-15854000000.0,-1324000000.0,-4365000000.0,4090000000.0,-4121000000.0,8930000000.0,-1931000000.0,-1598000000.0,0.3797,-19615000000.0,5542000000.0,-1324000000.0,-1598000000.0,1293000000.0,5101000000.0,-1931000000.0,-1310000000.0,-5455000000.0,991000000.0,283000000.0,27808000000.0,248000000.0,2481000000.0,-1598000000.0,129000000.0,6921000000.0,-520000000.0,,2018,AXP,,0.0,,,,,
5,25494000000.0,5647000000.0,-16853000000.0,-1251000000.0,5249000000.0,3824000000.0,5506000000.0,13540000000.0,-116000000.0,-4271000000.0,0.2619,-18242000000.0,11385000000.0,-1251000000.0,-4271000000.0,1321000000.0,12245000000.0,-116000000.0,-1062000000.0,7769000000.0,398000000.0,282000000.0,33263000000.0,475000000.0,6382000000.0,-4271000000.0,226000000.0,2748000000.0,-211000000.0,,2017,AXP,,0.0,,,,,
6,23239000000.0,606000000.0,3220000000.0,-1207000000.0,1180000000.0,1215000000.0,1072000000.0,8291000000.0,365000000.0,-4321000000.0,0.3098,1723000000.0,-1935000000.0,-1207000000.0,-4321000000.0,1095000000.0,-7599000000.0,365000000.0,-1375000000.0,2255000000.0,-242000000.0,254000000.0,25494000000.0,-332000000.0,-136000000.0,-4321000000.0,-160000000.0,5375000000.0,-487000000.0,,2016,AXP,,0.0,,,,,
7,22288000000.0,1771000000.0,-7087000000.0,-1172000000.0,794000000.0,2729000000.0,0.0,10706000000.0,390000000.0,-3541000000.0,0.3641,-8193000000.0,10878000000.0,-1172000000.0,-3541000000.0,1043000000.0,-1763000000.0,390000000.0,-1341000000.0,474000000.0,1691000000.0,234000000.0,22762000000.0,-714000000.0,-7928000000.0,-4382000000.0,-276000000.0,5163000000.0,-155000000.0,,2015,AXP,,841000000.0,,,,,
8,19486000000.0,2700000000.0,-8005000000.0,-1041000000.0,2594000000.0,1393000000.0,0.0,10990000000.0,1462000000.0,-3285000000.0,0.3668,-7967000000.0,2459000000.0,-1041000000.0,-3285000000.0,1012000000.0,11000000.0,1462000000.0,-1195000000.0,2802000000.0,162000000.0,290000000.0,22288000000.0,-56000000.0,1878000000.0,-4027000000.0,-232000000.0,5885000000.0,-229000000.0,,2014,AXP,,742000000.0,,,,,
