,Book value per Share,Revenue per Share,Cash per Share,P/FCF ratio,Capex per Share,Intangible Assets out of Total Assets,Average Receivables,Capex/Depreciation,ROA,Cash ROIC,Shareholders Equity per Share,Depreciation/Fixed assets,Net Current Asset Value,P/S ratio,Free Cash Flow per Share,Average Common Equity,Average Days of Receivables,EV/FCF,EV/EBITDA,Quick Ratio,Capex to Sales,EV/Operating CF,ROIC,Average Days of Payables,Current Ratio,Graham Number,P/B ratio,Asset Turnover,Debt/Assets,Capital Expenditures,Interest Coverage,Average Assets,P/Operating CF,Average Payables,EV/Sales,Net Debt/EBITDA,Free Cash Flow,Working Capital,Operating CF/Net income,P/E ratio,Accounts Payable Turnover,ROE,EV/EBIT,Return on Tangible Assets,Interest Debt per Share,Research and Development Expense of Revenue,Share Based Compensation of Revenue,Accounts Receivable Turnover,Graham Net Nets,Price to Tangible BV,Operating CF per Share,Net Profit Margin,Free Cash Flow Yield,Earnings Yield,"Selling, General and Administrative Expense of Revenue",Debt/Equity,Days of Inventory on Hand,Inventory Turnover,year,ticker,Average Inventory
4,47.9963,33.1311,4.8039,10.8828,-0.1225,0.0,2273500000.0,-0.3175,0.0131,0.104,47.9963,0.3231,-10987000000.0,2.3368,7.114,8038000000.0,157.3544,10.9534,34.6511,0.2831,0.0037,10.7679,0.024,789.4103,0.2831,43.5965,1.613,0.247,0.0395,-20000000.0,0.0,21889000000.0,35.5914,10704000000.0,2.3519,0.2234,1161000000.0,-7887000000.0,4.115,43.9886,0.4752,0.0357,41.8321,-0.0373,5.3064,0.0,0.0052,2.3783,-0.8696,1.613,7.2365,0.0531,0.0919,0.0227,0.0,0.1106,0.0,0.0,2018,CINF,
5,50.201,34.9086,4.0012,11.5828,-0.0974,0.0,2239500000.0,-0.2909,0.0495,0.0889,50.201,0.2973,-10727000000.0,2.0935,6.3094,7651500000.0,141.1096,11.77,14.551,0.2761,0.0028,11.591,0.058,769.4874,0.2761,84.8237,1.4557,0.2715,0.039,-16000000.0,0.0,21114500000.0,39.2148,10234500000.0,2.1273,0.2315,1036000000.0,-7533000000.0,1.0067,11.4725,0.4823,0.1366,15.5731,-0.1422,5.1827,0.0,0.0045,2.5595,-0.8939,1.4557,6.4068,0.1823,0.0863,0.0872,0.0,0.1032,0.0,0.0,2017,CINF,
6,42.9179,33.1246,4.7234,11.3135,-0.079,0.0,2213500000.0,-0.2708,0.0301,0.1073,42.9179,0.2623,-10286000000.0,2.288,6.6991,6743500000.0,151.5865,11.3761,13.7311,0.3021,0.0024,11.2435,0.0758,803.3672,0.3021,58.7966,1.7659,0.2775,0.0415,-13000000.0,0.0,19637000000.0,44.5266,9782500000.0,2.3007,0.0756,1102000000.0,-7023000000.0,1.8866,21.1704,0.4674,0.0876,14.493,-0.0864,5.1429,0.0,0.0042,2.4617,-0.825,1.7659,6.7781,0.1085,0.0884,0.0472,0.0,0.1198,0.0,0.0,2016,CINF,
7,39.189,31.3537,3.3171,9.1116,-0.061,0.0,2156000000.0,-0.1923,0.0337,0.1137,39.189,0.2811,-9753000000.0,1.8872,6.4939,6500000000.0,153.6095,9.4046,10.1581,0.285,0.0019,9.3171,0.0866,826.7533,0.285,58.3401,1.5099,0.2732,0.0453,-10000000.0,0.0,18818000000.0,30.3246,9283000000.0,1.9479,0.3164,1065000000.0,-6794000000.0,1.6956,15.329,0.4519,0.0975,10.7236,-0.0959,5.2195,0.0,0.0039,2.385,-1.0051,1.5099,6.5549,0.1233,0.1097,0.0652,0.0,0.1332,0.0,0.0,2015,CINF,
8,40.2018,30.2446,3.6147,9.8081,-0.055,0.0,2123500000.0,-0.1765,0.0288,0.0845,40.2018,0.2629,-9436000000.0,1.7137,5.2844,6321500000.0,158.548,10.1322,10.6112,0.3022,0.0018,10.0277,0.0706,795.8528,0.3022,53.9687,1.2892,0.2716,0.0465,-9000000.0,0.0,18205000000.0,35.3092,8870500000.0,1.7703,0.3394,864000000.0,-6325000000.0,1.6629,16.0963,0.4686,0.083,11.3103,-0.0856,5.3272,0.0,0.0038,2.3287,-1.1135,1.2892,5.3394,0.1062,0.102,0.0621,0.0,0.1325,0.0,0.0,2014,CINF,
9,37.1254,27.7125,2.6483,10.8523,-0.0428,0.0,2059000000.0,-0.14,0.0302,0.0787,37.1254,0.2381,-9060000000.0,1.8898,4.8257,5761500000.0,169.0874,11.4937,11.0862,0.2918,0.0015,11.3926,0.073,845.012,0.2918,51.2958,1.4106,0.2649,0.0532,-7000000.0,0.0,17105000000.0,33.188,8497000000.0,2.0014,0.6186,789000000.0,-6145000000.0,1.5397,16.6254,0.4411,0.0897,11.8079,-0.0871,5.7431,0.0,0.004,2.2006,-1.0581,1.4106,4.8685,0.1141,0.0921,0.0601,0.0,0.1547,0.0,0.0,2013,CINF,
0,34.2978,25.6569,7.6226,0.0329,13.892,0.3274,399419000.0,26.0033,0.0023,0.6148,34.2978,0.324,2330200000.0,0.1325,103.3017,3171347000.0,58.9426,0.9351,6.7991,0.1512,-0.5415,1.0804,0.067,625.9821,1.7735,18.841,0.0991,0.1313,0.6855,1284667000.0,0.0,18064495000.0,-0.1236,481853500.0,3.7649,6.5598,9552849000.0,5564861000.0,198.2064,7.3913,0.5321,0.0132,7.0648,0.0073,100.8181,0.0,0.0032,5.9402,7.4112,0.0,89.4097,0.0176,30.3829,0.1353,0.34,2.9395,0.0,0.0,2022,UWMC,
1,31.4331,29.4435,7.247,0.0,1.9691,0.1471,334645500.0,5.224,0.0058,-0.4592,31.4331,0.2507,2081630000.0,0.2011,-96.7309,2772640500.0,51.0816,-1.8423,9.473,0.0689,-0.0669,-1.8056,0.0566,1051.323,1.2881,26.1921,0.1883,0.1746,0.804,198644000.0,0.0,17010920000.0,-0.0963,0.0,6.0526,9.1583,-9758319000.0,4795360000.0,-101.1424,6.1031,0.0,0.0355,9.6666,0.0199,179.5361,0.0,0.0022,8.8759,3.4856,0.0,-98.7,0.0331,-16.3397,0.1639,0.3008,5.7117,0.0,0.0,2021,UWMC,
2,47.4856,98.7719,24.4767,2.4138,4.6376,0.0,334645500.0,0.4063,0.5886,-0.0044,47.4856,5.3053,2092694000.0,0.1409,5.7659,1187133000.0,18.743,26.1754,1.8304,0.1874,-0.047,133.7695,0.2407,0.0,1.4225,0.0,0.2931,0.8593,0.7025,231882000.0,0.0,5746946250.0,-0.5218,0.0,1.528,1.6616,288294000.0,3329983000.0,0.0167,0.0,0.0,2.8493,2.1245,0.984,161.483,0.0,0.0,14.7577,3.0072,0.2931,1.1282,0.6849,0.4143,-0.0084,0.1359,3.4007,0.0,0.0,2020,UWMC,
3,-0.0003,24.1211,0.0,0.0,10.8939,0.0,0.0,4.4709,2012.3976,271008.6822,-0.0003,0.0,-14000.0,0.0,-55.0686,2500000.0,0.0,0.0,0.0,0.0026,-0.4516,0.0,0.0,0.0,0.9672,0.0,0.0,6198.4,0.0,577375000.0,0.0,206250.0,-615.0086,0.0,0.0,0.0,-2918637000.0,-14000.0,-8.423,0.0,0.0,166.0228,0.0,-29646.9286,0.0,0.0,0.0,0.0,-0.0001,0.0,-65.9625,0.3247,0.0,0.0,0.3807,0.0,0.0,0.0,2019,UWMC,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,UWMC,
0,70.2913,48.4211,6.5443,0.0751,4.6788,0.4086,491000000.0,6.0004,0.0018,0.5475,70.2913,0.3429,-3463290000.0,0.1464,94.4426,9117540500.0,29.0075,0.8841,10.1749,1.6413,-0.0966,0.9302,0.0262,451.7108,10.666,24.8356,0.1009,0.2209,0.4981,564153000.0,0.0,26428550000.0,0.7015,193937500.0,1.7245,9.311,11387653000.0,7379883000.0,233.1596,18.1795,0.4847,0.0051,11.2432,0.0061,82.9554,0.0,0.037,11.891,-4.0511,3.17,89.7638,0.008,13.3205,0.055,0.7964,1.1802,0.0,0.0,2022,RKT,0.0
1,74.7409,98.9022,16.937,0.2183,4.8296,0.2039,586000000.0,8.4408,0.0088,0.2287,74.7409,0.2937,-1470440000.0,0.1416,64.1345,8820844000.0,14.6402,2.4356,3.1427,2.7467,-0.0488,2.634,0.1365,1321.5141,21.6801,63.9254,0.1873,0.3674,0.634,630639000.0,0.0,35154745000.0,0.4148,261752000.0,1.5794,2.8611,8374567000.0,20551153000.0,25.1255,5.7613,0.2865,0.0349,3.1793,0.0148,159.145,0.0,0.0127,22.0383,-0.8044,0.5941,59.3049,0.0239,4.581,0.1736,0.4483,2.1293,0.0,150.0,2021,RKT,500000.0
2,70.4225,139.8244,18.3522,0.0,4.0671,0.0817,471000000.0,6.1254,0.0069,-0.0509,70.4225,0.3519,-4711070000.0,0.1446,-10.9193,5698855500.0,15.253,-22.4733,2.8049,3.091,-0.0291,-16.3744,0.1804,1242.7757,28.4674,242.424,0.2871,0.5429,0.7244,455214000.0,0.0,28828725000.0,1.1406,204678500.0,1.755,2.5671,-1222156000.0,24065242000.0,-8.4737,0.5452,0.3615,0.0347,2.8263,0.0082,242.9439,0.0,0.0087,33.2273,-2.0816,0.4701,-14.9863,0.0126,-0.54,1.8343,0.3349,3.4498,4.9324,49.3333,2020,RKT,1500000.0
3,30.57,44.0791,12.6585,0.0,0.765,0.1531,277000000.0,1.1738,0.0,-0.3503,30.57,0.4248,-1785890000.0,0.0,-59.9195,3117777500.0,20.7374,-3.2874,4.0631,7.9397,-0.0174,-3.3302,0.0323,765.9987,67.486,0.0,0.0,0.5038,0.7679,87978000.0,0.0,10061425000.0,0.0,55967500.0,2.237,12.5386,-6890747000.0,14601778000.0,0.0,0.514,1.3401,0.0,4.8221,0.0,134.3645,0.0,0.0078,18.3,0.0,0.0,-60.6846,0.0,0.0,1.9456,0.7246,4.3953,9.7333,37.5,2019,RKT,2000000.0
4,0.0,36.6049,9.113,0.0,-0.5606,0.0,277000000.0,-0.8382,0.0,0.1349,0.0,0.4027,0.0,0.0,11.8844,3115500000.0,23.0641,-3.2874,4.0631,0.0,0.0153,-3.3302,0.0545,0.0,0.0,0.0,0.0,0.0,0.0,-64473000.0,0.0,0.0,0.0,-24754500.0,2.237,8.5983,1366708000.0,0.0,2.3578,0.514,0.0,0.1948,4.8221,3.178,70.8,0.0,0.008,15.197,0.0,0.0,12.4451,0.1442,0.0,1.9456,0.754,0.0,0.0,0.0,2018,RKT,2000000.0
5,0.0,32.1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.1913,0.0,0.0,-3.2874,4.0631,0.0,0.0,-3.3302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65000000.0,0.0,0.0,0.0,-24754500.0,2.237,0.0,-1977000000.0,0.0,-2.7344,0.514,0.0,0.0,4.8221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.1913,0.1958,0.0,1.9456,0.0,0.0,0.0,0.0,2017,RKT,0.0
0,101.1038,46.2073,454.2347,3.6735,-1.0129,0.0046,,-0.4893,0.0062,0.0014,101.1038,0.2036,6376900000.0,0.8401,10.5675,40065345000.0,0.0,5.495,0.0,0.572,0.0219,5.0144,0.0613,18492.9603,1.6917,140.1948,0.384,0.0323,0.3316,-394674000.0,,558209350000.0001,2.1005,311204650000.0,1.2567,0.0,4117446000.0,213999500000.0001,1.2938,4.4931,0.0196,0.087,0.0,0.016,473.483,0.0,0.0026,0.0,0.4216,0.4104,11.5804,0.1937,0.2722,0.2226,0.4062,4.6831,0.0,0.0,2022,KB,
1,104.5524,43.9023,445.0736,0.0,-1.0026,0.0049,,-0.46,0.0066,-0.0263,104.5524,0.1921,6649300000.0,1.0514,-15.5081,40330410000.0,0.0,-2.1448,0.0,0.5516,0.0228,-2.2931,0.0898,34106.5757,1.6729,151.7573,0.4415,0.0305,0.3007,-390629000.0,,561134850000.0001,-5.3213,312774200000.0,0.7576,0.0,-6042477000.0,211554700000.0001,-1.5195,4.715,0.0107,0.0922,0.0,0.0172,432.1759,0.0,0.005,0.0,0.3697,0.4735,-14.5055,0.2174,-0.336,0.2121,0.5038,4.1336,0.0,0.0,2021,KB,
2,102.4645,40.7767,451.0674,0.0,-1.387,0.0055,,-0.5597,0.0063,-0.0412,102.4645,0.193,682600000.0,0.9711,-28.658,36889850000.0,0.0,3.6159,0.0,0.5625,0.034,3.7998,0.0971,25943.6244,1.674,129.7297,0.3865,0.0314,0.2918,-540418000.0,,505514150000.0001,-4.4352,288106900000.0,-2.5413,0.0,-11166128000.0,210574400000.0001,-3.3401,5.4247,0.0152,0.0862,0.0,0.0148,421.0289,0.0,0.0029,0.0,0.0442,0.4188,-27.271,0.2002,-0.7237,0.1843,0.448,4.109,0.0,0.0,2020,KB,
3,86.5592,37.3376,330.4889,2.2033,-2.0242,0.0053,,-0.9365,0.0065,0.0149,86.5592,0.1928,8330400000.0,1.108,18.7767,32973780000.0,0.0,-3.329,0.0,0.4881,0.0542,-3.0051,0.0,20494.8873,1.5981,118.9094,0.4779,0.0332,0.1975,-791730000.0,,439863500000.0,35.8986,256590700000.0,-1.6741,0.0,7344170000.0,158394999999.9999,2.8385,5.6983,0.0184,0.0869,0.0,0.0176,226.611,0.0,0.0029,0.0,0.5148,0.5139,20.8009,0.1963,0.4539,0.1755,0.4088,2.618,0.0,0.0,2019,KB,
4,80.9369,35.5569,305.8469,0.0,-1.2815,0.0057,,-0.9067,0.0065,-0.049,80.9369,0.146,9237300000.0,1.1806,-21.5823,31993000000.0,0.0,3.1656,0.0,0.4864,0.036,3.3655,66.0887,20916.9213,1.6368,113.7087,0.5187,0.0336,0.207,-508114000.0,,420076250000.0,20.1005,244173750000.0,-1.9215,0.0,-8557373000.0,158768800000.0,-2.9262,5.9127,0.0178,0.086,0.0,0.0169,225.0022,0.0,0.0007,0.0,0.555,0.562,-20.3008,0.1951,-0.5141,0.1691,0.418,2.78,0.0,0.0,2018,KB,
5,79.9912,32.5761,286.5639,0.0,-0.8729,0.0067,,-0.675,0.0086,-0.0374,79.9912,0.131,8755300000.0,1.821,-12.2355,28932475000.0,0.0,4.3981,0.0,0.476,0.0268,4.7359,0.0,25423.6769,1.6082,114.9372,0.7416,0.036,0.1964,-348029000.0,,360644400000.0,15.3492,219399500000.0,-1.6519,0.0,-4878603000.0,146008500000.0,-1.4604,8.0817,0.0157,0.1072,0.0,0.0207,201.5795,0.0,0.0053,0.0,0.3702,0.8118,-11.3627,0.2388,-0.2063,0.1237,0.4366,2.52,0.0,0.0,2017,KB,
6,67.6983,23.9604,204.1535,26.627,-1.082,0.0017,,-1.7262,0.006,-0.0126,67.6983,0.0798,12749500000.0,1.505,1.3543,25344635000.0,0.0,-26.1892,0.0,0.3925,0.0452,-14.5582,0.1644,24175.9644,1.4979,84.7913,0.5327,0.031,0.1943,-415061000.0,,296760900000.0,-14.0073,195479600000.0,-1.4802,0.0,519523000.0,99347600000.0,0.5248,7.6398,0.0154,0.0703,0.0,0.0174,158.0955,0.0,0.0035,0.0,0.9217,0.544,2.4362,0.1938,0.0376,0.1309,0.4353,2.3353,0.0,0.0,2016,KB,
7,63.9801,25.5776,152.5305,6.4283,-0.6079,0.0014,,-1.0667,0.0049,-0.0075,63.9801,0.0783,11757600000.0,0.9201,4.248,26115735000.0,0.0,-3.7699,0.0,0.3072,0.0238,-3.381,0.1531,19617.844,1.3995,75.428,0.4376,0.0335,0.1484,-234870000.0,,294893100000.0,14.3332,201676300000.0,-0.5396,0.0,1641214000.0,76639300000.0,1.2916,7.0202,0.0177,0.0556,0.0,0.0183,108.1169,0.0,0.0015,0.0,1.087,0.4448,4.8559,0.147,0.1556,0.1424,0.4515,1.6899,0.0,0.0,2015,KB,
8,70.4969,31.667,67.0866,3.6517,0.4329,0.0016,,0.6468,0.0049,0.002,70.4969,0.0847,-23211500000.0,1.0377,8.829,25556615000.0,0.0,9.132,0.0,0.1216,-0.0137,9.6028,0.0256,14793.615,1.1961,75.4798,0.4573,0.0428,0.1461,168940000.0,,288423400000.0,8.5935,198180300000.0,2.5952,0.0,3445680000.0,42234200000.0,2.3155,9.1887,0.0263,0.0554,0.0,0.0312,115.4724,0.0,0.0,0.0,-1.8447,0.4656,8.3961,0.1145,0.2738,0.1088,0.4238,1.638,0.0,0.0,2014,KB,
9,61.0943,31.1428,61.7801,0.0,-0.3629,0.0015,,-0.5313,0.0045,-0.1014,61.0943,0.0937,-19543800000.0,1.1543,-15.4753,22793575000.0,0.0,-11.3114,0.0,0.1272,0.0117,-12.279,0.0278,12567.8541,1.2007,64.0161,0.6628,0.0463,0.141,-140200000.0,,259738450000.0,-3.3958,178915200000.0,2.1861,0.0,-5978080000.0,37663200000.0,-5.0214,13.594,0.03,0.051,0.0,0.0287,97.9803,0.0,0.0,0.0,-1.2494,0.6745,-15.1124,0.0966,-0.1674,0.0736,0.415,1.6038,0.0,0.0,2013,KB,
0,63.7401,57.8347,2.1908,5.3286,-2.6521,0.0046,9338000000.0,-1.6947,0.0129,-0.2682,63.7401,0.0379,-50081000000.0,1.0131,10.9953,17326500000.0,244.3816,8.5073,12.9133,0.2332,0.0459,6.8541,0.0459,2386.6748,0.2332,76.5461,0.936,0.1788,0.1195,-644000000.0,0.0,78560000000.0,22.8736,42509000000.0,1.6174,3.9677,2670000000.0,-32676000000.0,3.2747,14.0841,0.1502,0.0584,12.9133,-0.0447,37.1412,0.0,0.0,1.504,-3.5446,0.9578,13.6474,0.0721,0.1877,0.071,0.1061,0.5827,0.0,0.0,2022,L,
1,73.8437,56.4447,2.3915,6.7531,-1.5481,0.0043,8553000000.0,-0.9263,0.0195,-0.2516,73.8437,0.0439,-52557000000.0,1.0233,8.5532,19178000000.0,230.9234,10.5613,9.001,0.2282,0.0274,8.9426,0.0589,2487.0476,0.2282,100.2595,0.7822,0.1811,0.1112,-402000000.0,0.0,80931000000.0,15.838,42248000000.0,1.6004,2.7822,2221000000.0,-33460000000.0,1.6622,9.5471,0.1503,0.0823,9.001,-0.0669,34.9636,0.0,0.0,1.7137,-3.5041,0.7967,10.1013,0.1077,0.1481,0.1047,0.0985,0.4735,0.0,0.0,2021,L,
2,68.4254,44.888,1.7052,11.4727,-2.3009,0.0098,7754000000.0,-0.967,-0.0115,-0.2925,68.4254,0.0638,-52744000000.0,1.0029,3.9241,20555500000.0,227.2149,20.2282,0.0,0.2014,0.0513,12.7513,-0.0206,2439.3476,0.2014,0.0,0.6579,0.1549,0.126,-645000000.0,0.0,81239500000.0,27.7974,39978500000.0,1.7683,-34.1525,1100000000.0,-32961000000.0,-1.8743,0.0,0.1543,-0.0453,0.0,0.0414,36.0624,0.0,0.0,1.6228,-4.1794,0.686,6.225,-0.074,0.0872,-0.0713,0.1121,0.527,0.0,0.0,2020,L,
3,72.448,49.3261,1.11,18.9151,-2.9765,0.0093,7817500000.0,-1.055,0.0116,-0.4091,72.448,0.0549,-52302000000.0,1.0641,2.775,21658000000.0,187.6214,32.2449,15.8396,0.2065,0.0603,15.5576,0.0323,2434.2973,0.2065,70.6261,0.7245,0.186,0.1402,-901000000.0,0.0,80279500000.0,33.8058,37764000000.0,1.8141,4.367,840000000.0,-30788000000.0,1.868,17.1536,0.1537,0.043,15.8396,-0.0612,38.1004,0.0,0.0,1.9099,-3.2918,0.7508,5.7516,0.0624,0.0529,0.0583,0.0926,0.5259,0.0,0.0,2019,L,
4,67.0281,44.0858,1.2694,4.3484,-2.7644,0.0085,7786500000.0,-1.0475,0.0081,-0.3404,67.0281,0.0543,-48565000000.0,1.0325,10.4683,22976000000.0,206.5548,7.6331,18.107,0.2272,0.0627,6.0385,0.0272,2411.0176,0.2272,54.3686,0.6791,0.1782,0.1453,-882000000.0,0.0,78951000000.0,17.5618,37039000000.0,1.8125,4.876,3340000000.0,-28458000000.0,6.6384,23.2245,0.1504,0.0277,18.107,-0.0491,35.6547,0.0,0.0,1.8065,-3.3439,0.7009,13.2326,0.0452,0.23,0.0431,0.0949,0.5319,0.0,0.0,2018,L,
5,72.9806,40.8039,1.4022,10.2524,-2.8282,0.0083,7628500000.0,-1.1415,0.0149,-0.351,72.9806,0.0541,-46935000000.0,1.2227,4.8662,23963500000.0,202.3112,17.0052,12.502,0.2153,0.0693,10.7546,0.0391,2562.0113,0.2153,75.267,0.6836,0.1759,0.1449,-952000000.0,0.0,78090000000.0,21.5301,36926500000.0,2.028,3.6123,1638000000.0,-29467000000.0,2.2251,14.4609,0.1438,0.0486,12.502,-0.0829,34.2622,0.0,0.0,1.8005,-2.7948,0.7025,7.6944,0.0847,0.0975,0.0692,0.0898,0.4695,0.0,0.0,2017,L,
6,69.1256,38.7779,0.9676,14.0788,-3.3141,0.0045,7842500000.0,-1.3759,0.0086,-0.3765,69.1256,0.0534,-45262000000.0,1.2172,3.3526,23085500000.0,212.9004,23.3029,17.9363,0.2172,0.0855,11.7187,0.0272,2527.3642,0.2172,53.9301,0.6828,0.1718,0.1407,-1120000000.0,0.0,76300000000.0,29.7044,36817000000.0,2.0147,4.5717,1133000000.0,-28720000000.0,3.445,25.2406,0.1435,0.0283,17.9363,-0.0485,31.8923,0.0,0.0,1.671,-2.8375,0.6931,6.6667,0.0499,0.071,0.0396,0.0942,0.4614,0.0,0.0,2016,L,
7,62.9363,37.014,1.214,6.8727,-4.1994,0.0046,7905500000.0,-1.5343,0.0034,-0.3529,62.9363,0.0641,-44715000000.0,1.0374,5.5873,23730000000.0,218.7823,11.8703,31.4625,0.2226,0.1135,6.7768,0.0145,2511.9512,0.2226,30.802,0.6101,0.1738,0.1389,-1522000000.0,0.0,77186500000.0,10.2939,37053000000.0,1.7918,5.7631,2025000000.0,-29612000000.0,13.6423,57.3134,0.1453,0.011,31.4625,-0.0184,29.1367,0.0,0.0,1.6969,-3.2129,0.6197,9.7867,0.0194,0.1455,0.0174,0.1148,0.463,0.0,0.0,2015,L,
8,64.5423,37.5079,0.9531,12.6564,-4.5088,0.0048,8554000000.0,-1.9091,0.0075,-0.3537,64.5423,0.0578,-45583000000.0,1.1203,3.3201,24778000000.0,197.9791,20.7826,11.4178,0.2176,0.1202,8.8135,0.0413,2418.9492,0.2176,47.4438,0.651,0.181,0.1361,-1722000000.0,0.0,79153000000.0,17.9511,37732500000.0,1.8396,3.21,1268000000.0,-29254000000.0,5.0592,27.1097,0.1482,0.0239,11.4178,-0.0433,27.9326,0.0,0.0,1.6747,-2.8404,0.6611,7.8289,0.0413,0.079,0.0369,0.0919,0.4328,0.0,0.0,2014,L,
9,64.085,37.6003,0.7565,34.6543,-4.0011,0.0045,9352000000.0,-1.0486,0.0074,-0.3215,64.085,0.1097,-45401000000.0,1.283,1.392,24791000000.0,233.2423,53.231,10.658,0.2448,0.1064,13.7395,0.0483,2414.8088,0.2448,46.9694,0.7528,0.1827,0.1294,-1555000000.0,0.0,79980000000.0,24.4433,39232500000.0,1.9707,2.4014,541000000.0,-29715000000.0,3.5227,31.5294,0.148,0.024,10.658,-0.0367,26.6159,0.0,0.0,1.5626,-2.4216,0.7637,5.3932,0.0407,0.0289,0.0317,0.0932,0.4153,0.0,0.0,2013,L,
0,31.3566,61.4859,3.0761,37.7374,-1.4492,0.0,502030000.0,-1.2943,0.1332,-0.03,31.3566,0.125,-124021000.0,3.9757,6.4777,1395443000.0,67.4625,37.7009,29.9845,1.4316,0.0236,30.8085,0.18,69.0241,1.4316,67.2488,7.7958,1.2675,0.0,-66939000.0,0.0,2240756500.0,88.1846,437503000.0,3.9719,-0.332,299213000.0,201084000.0,1.2264,38.1357,5.6318,0.214,29.9845,0.4855,0.0,0.0,-0.0005,5.6573,-0.011,7.7958,7.9268,0.1051,0.0265,0.0262,0.0,0.0,0.0,0.0,2022,ERIE,
1,29.0634,57.0231,3.977,35.0372,-3.2214,0.0,486880000.0,-3.0307,0.1367,0.0173,29.0634,0.131,-236754000.0,3.3786,5.4987,1265263000.0,66.3939,34.6834,27.6939,1.6121,0.0565,21.8706,0.1587,64.4714,1.6121,64.6926,6.629,1.2085,0.0419,-148800000.0,0.0,2179589500.0,64.1359,411053500.0,3.3445,-0.2447,253994000.0,251664000.0,1.3523,30.1031,5.634,0.2354,27.6939,0.4755,2.0314,0.0,-0.0019,5.4099,-0.0266,6.629,8.7201,0.1131,0.0285,0.0332,0.0,0.0699,0.0,0.0,2021,ERIE,
2,25.7202,54.9128,3.4907,39.5168,-1.2018,0.0,481867500.0,-1.6183,0.1419,0.0535,25.7202,0.1293,-273197000.0,4.4725,6.2151,1160650500.0,71.1781,39.2891,33.3549,1.5801,0.0219,32.9228,0.1883,68.5798,1.5801,60.3808,9.5489,1.2273,0.0453,-55513000.0,0.0,2066681000.0,104.9285,405482000.0,4.4468,-0.1755,287082000.0,240802000.0,1.1681,38.9841,5.4215,0.2527,33.3549,0.5795,2.0754,0.0,0.003,5.2639,-0.0241,9.5489,7.4169,0.1156,0.0253,0.0257,0.0,0.0807,0.0,0.0,2020,ERIE,
3,24.5339,53.6312,7.2901,29.1257,-2.1922,0.0,463566500.0,-3.2907,0.167,0.0913,24.5339,0.139,-77150000.0,3.0952,5.6994,1053462450.0,69.1159,28.2182,20.7894,2.0151,0.0409,20.3794,0.2497,68.5111,2.0151,61.2673,6.7662,1.3057,0.0485,-101262000.0,0.0,1897283500.0,60.5378,375392000.0,2.9988,-0.6156,263265000.0,405938000.0,1.1506,24.4118,5.6473,0.3007,20.7894,0.505,2.1177,0.0,-0.0006,5.344,-0.0101,6.7662,7.8917,0.1279,0.0343,0.041,0.0,0.0863,0.0,0.0,2019,ERIE,
4,21.0792,51.5729,5.7677,28.8687,-1.0886,0.0,465631500.0,-3.7614,0.1674,0.0991,21.0792,0.1022,-80203000.0,2.5849,4.6178,915507900.0,70.1796,28.0872,17.3985,2.0422,0.0211,22.7291,0.2667,63.201,2.0422,54.183,6.3243,1.3833,0.0561,-50283000.0,0.0,1722093000.0,68.9782,342760500.0,2.5149,-0.466,213302000.0,369718000.0,0.9145,21.5363,5.9455,0.3148,17.3985,0.5758,2.1591,0.0,-0.0016,5.1161,-0.013,6.3243,5.7064,0.121,0.0346,0.0464,0.0,0.1024,0.0,0.0,2018,ERIE,
5,18.5612,36.6264,4.6703,32.7698,-0.6263,0.0,441014000.0,-1.3227,0.1226,0.0993,18.5612,0.263,-119566000.0,3.258,3.6415,837126900.0,102.0989,31.9316,18.5041,2.071,0.0171,27.2458,0.2532,86.6342,2.071,42.0802,6.429,1.0525,0.0449,-28927000.0,0.0,1607407000.0,71.7764,315684500.0,3.1747,-0.4517,168199000.0,356292000.0,1.0006,28.1439,4.4396,0.2353,18.5041,0.4483,1.6178,0.0,-0.0016,3.8361,-0.0217,6.429,4.2677,0.1164,0.0305,0.0355,0.0,0.0872,0.0,0.0,2017,ERIE,
6,17.6853,34.5655,4.0932,23.4741,-0.5457,0.0,396901000.0,-1.1188,0.1423,0.1797,17.6853,0.3259,-134173000.0,3.2382,4.9604,793206400.0,93.4543,22.7281,17.0549,2.0015,0.0158,19.6823,0.2811,83.6687,2.0015,42.4098,6.329,1.0802,0.016,-25208000.0,0.0,1478125500.0,52.3381,291393000.0,3.1353,-0.5199,229128000.0,299160000.0,1.209,24.7633,4.472,0.2652,17.0549,0.5712,0.5362,0.0,-0.0029,4.0227,-0.026,6.329,5.5061,0.1318,0.0426,0.0404,0.0,0.0303,0.0,0.0,2016,ERIE,
